Open,High,Low,Close,Adj Close,Volume
46.285,46.5825,45.862499,46.422501,44.817581,134314000
46.587502,46.799999,46.432499,46.625,45.013069,82514800
46.8125,47.087502,46.235001,46.365002,44.762074,102847600
46.529999,46.537498,46.174999,46.23,44.631741,108801600
45.849998,46.23,45.182499,45.5425,43.967991,126652400
45.747501,46.6325,45.634998,46.107498,44.513466,98276800
46.307499,46.82,46.0075,46.040001,44.448303,101141200
46.025002,46.552502,45.950001,46.375,44.771717,69460800
46.572498,46.797501,45.727501,46.2775,44.677589,90950800
45.955002,46.825001,45.855,46.794998,45.177208,70925200
46.947498,46.987499,45.884998,45.98,44.390381,55819200
46.314999,46.602501,46.07,46.349998,44.747585,66416800
46.355,47.107498,46.299999,46.9925,45.367882,69940800
47.375,47.669998,47.325001,47.645,45.997818,79026400
47.677502,47.82,47.544998,47.587502,45.942303,63756400
47.125,47.445,46.9025,46.970001,45.346153,75326000
47.3825,47.852501,47.327499,47.7575,46.10643,72164400
47.77,47.959999,47.724998,47.8325,46.178833,50055600
47.880001,48.162498,47.605,47.727501,46.077469,60172400
47.4375,47.967499,47.299999,47.862499,46.207798,62138000
47.945,47.950001,47.482498,47.599998,45.954369,65573600
47.422501,48.137501,47.422501,47.970001,46.311581,81147200
47.945,48.107498,47.5425,47.860001,46.205387,82704800
47.669998,47.990002,47.389999,47.9025,46.246418,63957600
48.112499,48.415001,48.012501,48.25,46.581902,74791600
48.264999,48.712502,48.107498,48.705002,47.021179,66839600
48.6525,48.990002,48.4025,48.552502,46.87394,76304000
48.747501,48.797501,47.525002,47.744999,46.094357,96096000
47.974998,48.049999,47.267502,47.477501,45.836109,84118000
47.575001,48.035,47.334999,47.572498,45.927826,157492000
49.782501,50.439999,49.327499,50.375,48.633434,271742800
50.145,52.095001,50.087502,51.8475,50.055031,249616000
51.7575,52.185001,51.369999,51.997501,50.199841,133789600
52,52.3125,51.767502,52.267502,50.460503,101701600
52.330002,52.375,51.689999,51.7775,49.987457,102349600
51.512501,51.952499,51.130001,51.8125,50.021233,90102000
52.3825,52.445,51.799999,52.220001,50.414654,93970400
51.84,52.275002,51.6675,51.8825,50.264488,98444800
52.327499,52.737499,51.924999,52.217499,50.589031,103563600
52.540001,52.639999,52.064999,52.4375,50.802174,82992000
52.305,52.685001,52.0825,52.560001,50.920853,115230400
52.9375,53.452499,52.8675,53.330002,51.666843,114001600
53.360001,54.487499,53.290001,54.395,52.698631,141708000
54.525002,54.794998,53.7775,53.865002,52.185158,121150800
54.200001,54.297501,53.5075,53.759998,52.083427,104639200
53.525002,54.09,53.459999,53.762501,52.085854,76072400
53.662498,54.262501,53.650002,53.872501,52.192429,75532800
54.150002,54.224998,53.7775,54.040001,52.354698,73905600
54.287498,54.685001,54.0825,54.485001,52.785831,82100400
54.752499,55.134998,54.73,54.924999,53.212101,91107200
55.037498,55.872501,54.852501,55.744999,54.006523,109019200
55.8125,57.064999,55.599998,56.2575,54.503048,195175200
56.627499,57.217499,56.5,56.907501,55.132771,173360400
57.102501,57.294998,56.657501,57.09,55.309589,109560400
57.247501,57.4175,56.275002,56.717499,54.948696,133332000
56.557499,56.837502,55.325001,55.775002,54.035599,137160000
55.462502,56.342499,55.177502,55.325001,53.599628,150479200
55.237499,55.462502,54.1175,54.5825,52.880287,158066000
54.502499,56.075001,54.139999,55.962502,54.217243,142996000
56.235001,56.25,54.959999,55.267502,53.543919,197114800
55.880001,57.087502,55.642502,56.602501,54.837284,166825600
56.4375,56.709999,55.630001,55.959999,54.214817,127997200
55.537498,55.737499,54.317501,54.470001,52.77129,148780400
54.447498,55.462502,54.279999,54.560001,52.85849,126286800
54.625,54.904999,53.825001,54.592499,52.889973,108495200
55.060001,55.57,54.787498,55.0075,53.29203,106435200
55.195,55.34,54.322498,54.415001,52.718002,384986800
54.205002,55.314999,54.157501,55.197498,53.476105,110773600
54.9375,55.705002,54.924999,55.547501,53.815189,98217600
55.25,55.9375,54.939999,55.105,53.386482,95938800
55.955002,56.610001,55.884998,56.237499,54.483673,120724800
56.197498,56.459999,56.005001,56.435001,54.675014,91717600
56.987499,57.355,56.587502,56.814999,55.043163,94403200
56.8125,57.5,56.657501,57.32,55.532413,99152800
57.512501,58.3675,57.445,58.017502,56.20816,114619200
57.695,58.087502,56.682499,56.997501,55.219975,128168000
56.990002,57.102501,55.145,56.072498,54.323818,134322000
55.552502,56.200001,55.049999,55.942501,54.197868,118655600
